wgv1_3_thread_id,scene_id,edge_id,edge_role,frame_id,phase,source_review_item_id,image_path_yolo_annotated,source_annotated_frame_path,copy_status,wgv1_3_edge_decision,tracking_style_decision,review_question,sar_ready,note
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,20,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000020_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000020_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,21,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000021_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000021_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,22,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000022_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000022_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,23,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000023_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000023_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,24,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000024_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000024_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,25,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000025_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000025_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,26,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000026_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000026_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,27,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000027_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000027_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,28,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000028_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000028_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,29,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000029_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000029_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,30,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000030_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000030_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,31,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000031_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000031_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,32,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000032_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000032_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,33,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000033_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000033_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,34,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000034_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000034_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12M005,split_boundary,35,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000035_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000035_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,18,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000018_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000018_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,19,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000019_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000019_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,20,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000020_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000020_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,21,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000021_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000021_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,22,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000022_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000022_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,23,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000023_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000023_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,24,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000024_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000024_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,25,from_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000025_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000025_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,26,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000026_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000026_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,27,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000027_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000027_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,28,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000028_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000028_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,29,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000029_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000029_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,30,gap_context,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000030_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000030_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,31,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000031_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000031_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,32,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000032_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000032_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,33,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000033_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000033_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,34,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000034_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000034_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12M005,split_boundary,35,to_target_family,MRQ004,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/edge_review_frames/GM_RM011_WGV12M005/GM_RM011_WGV12M005_000035_diagnostic_yolo26l.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005/frames_yolo_annotated/GM_RM011_000035_diagnostic_yolo26l.png,copied,identity_split_boundary_spatially_distinct_competitor,keep_separate_competing_candidate_better,Do these two target families preserve one real-vehicle referent after resolving duplicate boxes and distinct competitors?,no / blocked,diagnostic edge review frame;not final box;not GT;not revised annotation
